year,event,noc,medal,iso_code,gdp_per_capita,population,host_noc,is_host,log_gdp_per_capita,log_population
2022,"Relay, Women",CHN,bronze,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Skeleton, Men",CHN,bronze,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Pairs, Mixed",CHN,gold,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Aerials, Men",CHN,gold,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Aerials, Women",CHN,gold,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Halfpipe, Women",CHN,gold,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Big Air, Women",CHN,gold,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"1,000 metres, Men",CHN,gold,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Relay, Mixed",CHN,gold,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Big Air, Men",CHN,gold,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"500 metres, Men",CHN,gold,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Slopestyle, Women",CHN,silver,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Team Aerials, Mixed",CHN,silver,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"1,000 metres, Men",CHN,silver,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Slopestyle, Men",CHN,silver,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"5,000 metres, Women",CZE,bronze,CZE,28282.2236715857,10672118.0,CHN,0,10.249988747456268,16.183145104047927
2022,"Parallel Giant Slalom, Women",CZE,gold,CZE,28282.2236715857,10672118.0,CHN,0,10.249988747456268,16.183145104047927
2022,"Halfpipe, Women",ESP,silver,ESP,30319.4987196616,47786102.0,CHN,0,10.319546306626943,17.68224540204672
2022,"Slopestyle, Women",EST,bronze,EST,28340.3826549406,1348840.0,CHN,0,10.252043015445,14.114755521780507
2022,"Skiathlon, Men",FIN,bronze,FIN,50440.560224974,5556106.0,CHN,0,10.828550896777168,15.5304080611481
2022,"10 kilometres, Women",FIN,bronze,FIN,50440.560224974,5556106.0,CHN,0,10.828550896777168,15.5304080611481
2022,"30 kilometres, Women",FIN,bronze,FIN,50440.560224974,5556106.0,CHN,0,10.828550896777168,15.5304080611481
2022,"Ice Hockey, Women",FIN,bronze,FIN,50440.560224974,5556106.0,CHN,0,10.828550896777168,15.5304080611481
2022,"15 kilometres, Men",FIN,gold,FIN,50440.560224974,5556106.0,CHN,0,10.828550896777168,15.5304080611481
2022,"Ice Hockey, Men",FIN,gold,FIN,50440.560224974,5556106.0,CHN,0,10.828550896777168,15.5304080611481
2022,"Team Sprint, Men",FIN,silver,FIN,50440.560224974,5556106.0,CHN,0,10.828550896777168,15.5304080611481
2022,"10 kilometres, Women",FIN,silver,FIN,50440.560224974,5556106.0,CHN,0,10.828550896777168,15.5304080611481
2022,"Giant Slalom, Men",FRA,bronze,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Relay, Men",FRA,bronze,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Slalom, Men",FRA,gold,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Pursuit, Men",FRA,gold,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Individual, Men",FRA,gold,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Mass Start, Women",FRA,gold,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Ice Dance, Mixed",FRA,gold,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Downhill, Men",FRA,silver,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Sprint, Men",FRA,silver,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Relay, Men",FRA,silver,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Individual, Women",FRA,silver,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Relay, Mixed",FRA,silver,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Big Air, Women",FRA,silver,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Cross, Women",FRA,silver,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Team, Women",GBR,gold,GBR,47057.043229179,67604000.0,CHN,0,10.759115830498278,18.029177710860257
2022,"Team, Men",GBR,silver,GBR,47057.043229179,67604000.0,CHN,0,10.759115830498278,18.029177710860257
2022,"Relay, Women",GER,bronze,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Two, Men",GER,bronze,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Large Hill, Individual, Men",GER,bronze,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Large Hill, Team, Men",GER,bronze,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Ski Cross, Women",GER,bronze,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Individual, Women",GER,gold,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Two, Men",GER,gold,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Four, Men",GER,gold,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Two, Women",GER,gold,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Team Sprint, Women",GER,gold,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Singles, Men",GER,gold,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Doubles, Men",GER,gold,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Singles, Women",GER,gold,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Team Relay, Mixed",GER,gold,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Individual, Men",GER,gold,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Skeleton, Men",GER,gold,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Skeleton, Women",GER,gold,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Team, Mixed",GER,silver,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Two, Men",GER,silver,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Four, Men",GER,silver,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Two, Women",GER,silver,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Relay, Women",GER,silver,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Doubles, Men",GER,silver,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Singles, Women",GER,silver,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Team, Men",GER,silver,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Skeleton, Men",GER,silver,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Normal Hill, Individual, Women",GER,silver,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"1,000 metres, Men",HUN,bronze,HUN,18428.028825614,9605074.0,CHN,0,9.821628090283692,16.077802058475783
2022,"Relay, Mixed",HUN,bronze,HUN,18428.028825614,9605074.0,CHN,0,9.821628090283692,16.077802058475783
2022,"500 metres, Men",HUN,gold,HUN,18428.028825614,9605074.0,CHN,0,9.821628090283692,16.077802058475783
2022,"Downhill, Women",ITA,bronze,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Combined, Women",ITA,bronze,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Sprint, Women",ITA,bronze,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Singles, Men",ITA,bronze,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Relay, Men",ITA,bronze,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Cross, Men",ITA,bronze,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"10,000 metres, Men",ITA,bronze,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Mass Start, Women",ITA,bronze,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Doubles, Mixed",ITA,gold,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"500 metres, Women",ITA,gold,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Downhill, Women",ITA,silver,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Giant Slalom, Women",ITA,silver,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Sprint, Men",ITA,silver,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"1,500 metres, Women",ITA,silver,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Relay, Mixed",ITA,silver,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Team Cross, Mixed",ITA,silver,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"3,000 metres, Women",ITA,silver,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Singles, Men",JPN,bronze,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Singles, Women",JPN,bronze,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Moguls, Men",JPN,bronze,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Team, Men",JPN,bronze,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Sprint, Men",JPN,bronze,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Halfpipe, Women",JPN,bronze,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Big Air, Women",JPN,bronze,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"500 metres, Men",JPN,bronze,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Normal Hill, Individual, Men",JPN,gold,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Halfpipe, Men",JPN,gold,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"1,000 metres, Women",JPN,gold,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Team, Women",JPN,silver,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Singles, Men",JPN,silver,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Team, Mixed",JPN,silver,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Large Hill, Individual, Men",JPN,silver,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"500 metres, Women",JPN,silver,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"1,500 metres, Women",JPN,silver,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Team Pursuit (6 laps), Women",JPN,silver,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"1,500 metres, Men",KOR,bronze,KOR,34822.4048404971,51672569.0,CHN,0,10.458016275856812,17.760437618400346
2022,"Mass Start, Men",KOR,bronze,KOR,34822.4048404971,51672569.0,CHN,0,10.458016275856812,17.760437618400346
2022,"1,500 metres, Men",KOR,gold,KOR,34822.4048404971,51672569.0,CHN,0,10.458016275856812,17.760437618400346
2022,"1,500 metres, Women",KOR,gold,KOR,34822.4048404971,51672569.0,CHN,0,10.458016275856812,17.760437618400346
2022,"Relay, Men",KOR,silver,KOR,34822.4048404971,51672569.0,CHN,0,10.458016275856812,17.760437618400346
2022,"1,000 metres, Women",KOR,silver,KOR,34822.4048404971,51672569.0,CHN,0,10.458016275856812,17.760437618400346
2022,"Relay, Women",KOR,silver,KOR,34822.4048404971,51672569.0,CHN,0,10.458016275856812,17.760437618400346
2022,"500 metres, Men",KOR,silver,KOR,34822.4048404971,51672569.0,CHN,0,10.458016275856812,17.760437618400346
2022,"Mass Start, Men",KOR,silver,KOR,34822.4048404971,51672569.0,CHN,0,10.458016275856812,17.760437618400346
2022,"Team Relay, Mixed",LAT,bronze,LVA,20221.103686109,1879383.0,CHN,0,9.914482074967555,14.446454089450157
2022,"1,500 metres, Women",NED,bronze,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"Skeleton, Women",NED,bronze,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"1,500 metres, Women",NED,bronze,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"Team Pursuit (6 laps), Women",NED,bronze,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"1,000 metres, Women",NED,gold,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"Relay, Women",NED,gold,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"1,000 metres, Men",NED,gold,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"1,500 metres, Men",NED,gold,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"1,500 metres, Women",NED,gold,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"3,000 metres, Women",NED,gold,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"5,000 metres, Women",NED,gold,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"Mass Start, Women",NED,gold,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"500 metres, Women",NED,silver,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"1,500 metres, Men",NED,silver,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"5,000 metres, Men",NED,silver,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"10,000 metres, Men",NED,silver,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"1,000 metres, Women",NED,silver,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598929,16.689130676231077
2022,"Super G, Men",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Slalom, Men",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Team, Mixed",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Sprint, Men",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Mass Start, Men",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Individual, Men",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Pursuit, Women",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Mass Start, Women",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Individual, Women",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"15 kilometres, Men",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"50 kilometres, Men",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"1,000 metres, Men",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"5,000 metres, Men",NOR,bronze,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Sprint, Men",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Mass Start, Men",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Relay, Men",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Sprint, Women",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Pursuit, Women",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Relay, Mixed",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Sprint, Men",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Team Sprint, Men",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"10 kilometres, Women",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"30 kilometres, Women",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Skiathlon, Women",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Big Air, Men",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Team, Men",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Sprint, Men",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Large Hill, Individual, Men",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Team Pursuit (8 laps), Men",NOR,gold,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Combined, Men",NOR,silver,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Pursuit, Men",NOR,silver,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Mass Start, Women",NOR,silver,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Relay, Men",NOR,silver,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Doubles, Mixed",NOR,silver,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Individual, Men",NOR,silver,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Sprint, Men",NOR,silver,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Big Air, Men",NOR,silver,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Halfpipe, Men",NZL,gold,NZL,49099.7090423358,5081700.0,CHN,0,10.801608387947049,15.441156409242582
2022,"Slopestyle, Women",NZL,gold,NZL,49099.7090423358,5081700.0,CHN,0,10.801608387947049,15.441156409242582
2022,"Big Air, Women",NZL,silver,NZL,49099.7090423358,5081700.0,CHN,0,10.801608387947049,15.441156409242582
2022,"Normal Hill, Individual, Men",POL,bronze,POL,18891.2121169279,36821749.0,CHN,0,9.84645212555858,17.42159923399901
2022,"Pursuit, Men",ROC,bronze,RUS,15619.6142578125,144236933.0,CHN,0,9.65628272768621,18.78696787346078
2022,"Relay, Men",ROC,bronze,RUS,15619.6142578125,144236933.0,CHN,0,9.65628272768621,18.78696787346078
2022,"Relay, Mixed",ROC,bronze,RUS,15619.6142578125,144236933.0,CHN,0,9.65628272768621,18.78696787346078
2022,"Sprint, Men",ROC,bronze,RUS,15619.6142578125,144236933.0,CHN,0,9.65628272768621,18.78696787346078
2022,"Team Sprint, Men",ROC,bronze,RUS,15619.6142578125,144236933.0,CHN,0,9.65628272768621,18.78696787346078
2022,"Team Sprint, Women",ROC,bronze,RUS,15619.6142578125,144236933.0,CHN,0,9.65628272768621,18.78696787346078
